r11,r12,r22,r13,r23,r33,x11,x12,x22,x13,x23,x33,P1_faseA,Q1_faseA,P1_faseB,Q1_faseB,P1_faseC,Q1_faseC,P2_faseA,Q2_faseA,P2_faseB,Q2_faseB,P2_faseC,Q2_faseC,V1_mag_RG60,V1_ang_RG60,V2_mag_RG60,V2_ang_RG60,V3_mag_RG60,V3_ang_RG60,V1_mag_632,V1_ang_632,V2_mag_632,V2_ang_632,V3_mag_632,V3_ang_632,I1_mag_faseA,I1_ang_faseA,I1_mag_faseB,I1_ang_faseB,I1_mag_faseC,I1_ang_faseC,I2_mag_faseA,I2_ang_faseA,I2_mag_faseB,I2_ang_faseB,I2_mag_faseC,I2_ang_faseC
0.35012347971896807,0.15869381569627664,0.33522010294812327,0.15743748297636453,0.15362574603389456,0.3381299084109694,1.0125289630326897,0.5066594981766865,1.041424045879423,0.4203921085970302,0.3780909538676006,1.0386886425499537,1252.35,684.165,972.14,378.457,1341.786,673.249,-1229.577,-604.477,-976.47,-345.931,-1299.759,-589.157,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2435.19,-2.5,2474.19,-121.8,2411.09,117.7,562.637,-28.66,418.696,-141.28,591.871,93.34,562.637,151.34,418.696,38.72,591.871,-86.66
0.34962304134191613,0.15514278970981582,0.33958149336017557,0.1571579743001697,0.15251817543914858,0.3416330408416868,1.0243454747328224,0.49633969318425986,1.0346127256498532,0.4147047953685177,0.3843382737857138,1.02579874567603,1252.672,687.09,973.328,379.116,1341.85,671.187,-1229.828,-604.885,-975.859,-346.991,-1300.568,-589.055,2536.35,0.0,2491.57,-120.0,2536.4,120.0,2433.03,-2.6,2470.48,-121.7,2413.66,117.8,563.302,-28.76,419.236,-141.29,591.529,93.41,563.302,151.24,419.236,38.71,591.529,-86.59
0.34419838688159665,0.15452942164639044,0.333750602565242,0.16148102772492526,0.15291657732709987,0.33810480067513343,0.995879408610725,0.5023820237709057,1.0503560521729967,0.4256970909514531,0.3924634704457418,1.0545935756877356,1251.139,681.451,972.764,378.734,1341.471,673.113,-1230.242,-603.51,-975.466,-346.516,-1300.255,-588.47,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2439.54,-2.5,2470.79,-121.7,2411.92,117.7,561.704,-28.59,418.969,-141.29,591.735,93.34,561.705,151.41,418.97,38.71,591.736,-86.66
0.349606092917973,0.15571399451160578,0.33501913664849475,0.1575880050756064,0.15466971187970618,0.33460052145693037,1.012884045434106,0.5080201340479221,1.052565033507506,0.4299556447813708,0.3799658997867313,1.0455560879906365,1251.687,683.372,972.04,378.633,1341.909,673.569,-1229.866,-604.196,-976.268,-345.867,-1299.526,-589.158,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2437.08,-2.5,2473.76,-121.8,2410.32,117.7,562.257,-28.65,418.684,-141.29,591.97,93.33,562.258,151.35,418.684,38.71,591.971,-86.67
0.3453022429077184,0.15712021617543168,0.3409259918063708,0.1586650191023284,0.1544898943717587,0.3470849047894518,1.0291092881817363,0.5085510111601713,1.0480998484386064,0.4234754287420753,0.3845099692209595,1.0325267540042844,1252.06,686.515,972.581,378.842,1342.49,672.184,-1229.945,-604.825,-976.179,-346.349,-1299.672,-589.583,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2434.56,-2.6,2472.57,-121.8,2411.01,117.8,562.981,-28.75,418.917,-141.29,591.931,93.39,562.982,151.25,418.917,38.71,591.931,-86.61
0.3512735221118362,0.15489847409907906,0.334760833483532,0.15790848036009766,0.15421376268726053,0.33891959317351733,1.0141263481659553,0.4930327637009104,1.0512954191503117,0.42039554690257896,0.3856359420592368,1.013998111882866,1252.354,684.454,973.276,379.256,1341.688,668.051,-1230.293,-603.929,-975.741,-346.124,-1300.557,-587.995,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2435.66,-2.5,2469.51,-121.8,2415.39,117.8,562.692,-28.67,419.237,-141.3,590.919,93.51,562.693,151.33,419.238,38.7,590.92,-86.49
0.3449098369756124,0.15552843062559446,0.3411017652563156,0.15980781473398822,0.15321836842517195,0.3414958645186994,1.0358911676362437,0.5054660171859545,1.0529508371358685,0.4275577439904179,0.3862705161272845,1.0261040270607054,1251.528,687.234,972.79,379.282,1342.043,670.094,-1230.088,-604.748,-975.826,-346.381,-1299.859,-589.134,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2434.93,-2.6,2470.96,-121.8,2413.13,117.8,562.934,-28.78,419.059,-141.31,591.404,93.45,562.934,151.21,419.059,38.69,591.405,-86.55
0.34906287160212013,0.1543118538205852,0.3386956660754578,0.15826447896698775,0.15449042841137178,0.3429955024823039,1.0229926954698378,0.49712918596309,1.055938364820881,0.42776619401063376,0.38381745659279054,1.0147127349179206,1251.962,685.016,973.137,379.361,1342.532,668.393,-1230.641,-604.01,-975.793,-346.041,-1299.946,-588.533,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2436.41,-2.6,2469.78,-121.8,2413.36,117.9,562.663,-28.7,419.2,-141.31,591.277,93.52,562.664,151.3,419.201,38.69,591.277,-86.48
0.3495534438917692,0.1545935332041526,0.33694196221925427,0.15773427039149396,0.15567849657393823,0.34493218528224523,1.0271730465682698,0.49920830437098757,1.0575553139467027,0.4316421413836203,0.3872463335970416,1.0464605965154585,1251.523,686.076,972.953,380.012,1342.837,674.256,-1230.488,-604.834,-975.762,-347.018,-1299.557,-590.078,2536.36,0.0,2491.57,-120.0,2536.39,120.0,2436.6,-2.6,2470.34,-121.8,2409.19,117.7,562.712,-28.74,419.227,-141.35,592.419,93.32,562.713,151.26,419.227,38.65,592.42,-86.68
0.345459974773267,0.1552335546129631,0.33735168419884315,0.15818450923731364,0.1517957478694793,0.33787796232970146,1.0282233515747001,0.4977291095762747,1.0497010508216058,0.427783656093851,0.38578892732202597,1.028916343657339,1251.269,686.004,973.014,379.664,1341.938,670.431,-1230.37,-604.449,-975.572,-346.611,-1299.974,-588.959,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2436.54,-2.6,2469.75,-121.8,2413.09,117.8,562.611,-28.75,419.199,-141.33,591.426,93.44,562.611,151.25,419.199,38.67,591.427,-86.56
0.34887721588665976,0.1563456684245795,0.33604905401665996,0.16040524669334702,0.15423090926349786,0.3388174132055012,1.0188439805672982,0.5043574428860469,1.027574655691878,0.4202575762587818,0.39091261712388975,1.0261773754100862,1252.302,684.948,972.891,377.172,1341.434,669.036,-1229.777,-603.94,-975.962,-346.242,-1300.809,-587.955,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2434.52,-2.5,2472.74,-121.7,2415.41,117.8,562.768,-28.69,418.79,-141.2,591.003,93.48,562.769,151.31,418.79,38.8,591.003,-86.52
0.3451818161539494,0.15359809533072538,0.3310395147320941,0.15748411986878041,0.151617143896939,0.34128003288144776,1.0176068634625364,0.49407326907912696,1.045596682636989,0.428045488243321,0.386353164469146,1.0415956712234002,1251.131,684.636,973.005,379.555,1342.416,672.799,-1230.629,-604.215,-975.568,-346.897,-1299.785,-589.368,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2438.1,-2.6,2470.08,-121.7,2410.69,117.8,562.304,-28.7,419.179,-141.32,592.013,93.36,562.305,151.3,419.18,38.68,592.013,-86.64
0.34724855630512946,0.15503535369403998,0.3385943021821511,0.15847809637826293,0.15382149620025856,0.3434211622851819,1.0117759403864237,0.5057039363006772,1.0694240064588072,0.43101035180863695,0.38294733344702164,1.027567632676152,1251.824,682.806,972.608,379.482,1342.681,670.345,-1230.582,-603.775,-976.009,-345.557,-1299.44,-588.786,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2438.15,-2.5,2470.94,-121.8,2411.14,117.8,562.197,-28.62,419.02,-141.33,591.673,93.45,562.198,151.38,419.021,38.67,591.674,-86.55
0.34842984817246714,0.15728789792519235,0.3389488601682198,0.15990916628184096,0.15370871175547754,0.34181541656484066,1.0196804459523916,0.507684886215445,1.047221244659122,0.4332006436519268,0.3811886836524503,1.0535920622653485,1251.335,684.409,972.264,379.004,1342.723,674.98,-1230.254,-604.49,-976.106,-346.425,-1299.163,-589.931,2536.36,0.0,2491.57,-120.0,2536.39,120.0,2437.6,-2.5,2473.03,-121.8,2408.12,117.7,562.332,-28.69,418.822,-141.31,592.507,93.3,562.332,151.31,418.822,38.69,592.508,-86.7
0.34942617643910356,0.15577318524081515,0.3342023263307821,0.16003219033163665,0.15340318815752288,0.3483795613408613,1.0189701532303794,0.49451749121525,1.0595479525056437,0.4271008685337334,0.38770318810879806,1.0392428586140203,1251.623,685.334,973.201,380.455,1342.765,672.679,-1230.688,-604.557,-975.639,-346.874,-1299.676,-589.678,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2437.16,-2.6,2469.02,-121.8,2410.33,117.8,562.606,-28.72,419.384,-141.36,592.115,93.37,562.607,151.28,419.385,38.64,592.115,-86.63
0.3452794794594071,0.15909686941862342,0.34113246143232795,0.15572680073071898,0.1553530425645087,0.34727228870500587,1.0073134847402736,0.5059363445995613,1.0651796668231734,0.4250496637153778,0.3809067507185098,1.058255163149984,1251.75,683.201,972.385,380.408,1342.825,677.548,-1230.226,-604.756,-976.077,-346.605,-1299.044,-590.481,2536.36,0.0,2491.57,-120.0,2536.39,120.0,2438.13,-2.5,2471.62,-121.8,2406.33,117.7,562.247,-28.64,419.072,-141.38,592.999,93.21,562.247,151.36,419.073,38.62,592.999,-86.79
0.34509040859628176,0.15390599867719792,0.3368823606250906,0.1545916656230052,0.1526287356769441,0.34367849852166693,1.024985505523638,0.5158735887827393,1.04753547787528,0.42411222688316197,0.38082586995284673,1.0429225860444653,1252.472,685.764,972.057,378.247,1342.682,674.692,-1229.568,-604.918,-976.65,-346.111,-1299.381,-590.058,2536.36,0.0,2491.57,-120.0,2536.39,120.0,2434.03,-2.5,2475.11,-121.8,2408.81,117.7,562.981,-28.72,418.634,-141.27,592.442,93.3,562.982,151.28,418.635,38.73,592.442,-86.7
0.345955004283315,0.15402970914354502,0.3424972957948713,0.16035732467157196,0.15231917023101335,0.33836940656658493,1.0381727757256,0.5016984532587266,1.0392617249305764,0.4187073718447045,0.374232693584858,1.0220433867417869,1251.826,689.203,972.566,379.274,1341.589,670.899,-1229.527,-605.344,-976.087,-346.544,-1299.813,-589.436,2536.35,0.0,2491.57,-120.0,2536.4,120.0,2432.44,-2.6,2472.18,-121.8,2413.34,117.8,563.411,-28.85,418.974,-141.32,591.386,93.42,563.412,151.15,418.974,38.68,591.386,-86.58
0.3439094258669614,0.15464828588140095,0.3384349327489243,0.15802377705542814,0.15420076441556108,0.34222876954890047,1.013343371482249,0.502495331901404,1.0576967805998998,0.4324819400819146,0.3771374908051183,1.030591332070841,1251.149,682.9,972.374,379.184,1342.839,671.406,-1230.732,-603.725,-975.98,-345.712,-1299.088,-589.06,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2439.28,-2.5,2471.78,-121.8,2409.8,117.8,561.982,-28.64,418.889,-141.32,591.916,93.42,561.982,151.36,418.889,38.68,591.916,-86.58
0.3463343200209995,0.153920951627274,0.33255418549027066,0.15987564966229656,0.14930360815015556,0.33902673841248965,1.0247368940954897,0.502092192690147,1.049711769936096,0.4226989973636789,0.3866900240835236,1.0552626765498863,1251.464,687.155,972.709,380.086,1341.637,675.24,-1229.691,-605.308,-975.777,-347.249,-1299.851,-590.109,2536.35,0.0,2491.57,-120.0,2536.39,120.0,2434.9,-2.6,2471.03,-121.8,2410.67,117.7,562.897,-28.78,419.146,-141.36,592.171,93.27,562.897,151.22,419.147,38.64,592.171,-86.73
0.3484549376771269,0.1558183033857872,0.332429707213291,0.1550870522165009,0.15374306400065393,0.34224004589570217,1.0084598840655057,0.5026074981694223,1.043173395209894,0.4247228351603904,0.3798711820262438,1.0446642171286349,1252.097,683.142,972.382,378.645,1342.662,674.556,-1230.168,-604.189,-976.299,-346.243,-1299.507,-589.551,2536.36,0.0,2491.57,-120.0,2536.39,120.0,2437.13,-2.5,2473.36,-121.8,2408.78,117.7,562.355,-28.63,418.813,-141.29,592.41,93.31,562.356,151.37,418.814,38.71,592.411,-86.69
0.35000227830767594,0.15540180709895288,0.33787693970828253,0.15675295412906112,0.15412710806991833,0.33948973993380516,1.0140609834395227,0.49951327020941777,1.0598764818594897,0.4359272314788028,0.38964710175262024,1.032413778964098,1251.599,682.467,973.149,379.357,1342.714,670.269,-1230.955,-603.546,-975.591,-346.16,-1299.904,-588.551,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2439.18,-2.5,2469.4,-121.8,2411.7,117.8,562.055,-28.62,419.204,-141.31,591.672,93.46,562.056,151.38,419.204,38.69,591.672,-86.54
0.34598823119032246,0.1552997883365016,0.33877733350123473,0.1542563301398582,0.15151927136047083,0.3431900304530379,1.009175879121456,0.5133090669681502,1.0552801878565985,0.4293890857505323,0.3773456472904708,1.0382168068829005,1252.325,682.195,972.137,378.566,1343.204,673.386,-1230.275,-603.946,-976.533,-345.5,-1299.069,-589.464,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2437.54,-2.4,2473.91,-121.8,2408.11,117.8,562.256,-28.59,418.71,-141.29,592.394,93.36,562.256,151.41,418.711,38.71,592.395,-86.64
0.35175807220600497,0.15891435769281925,0.33857115669467125,0.15521627473236638,0.15435492708355666,0.3449103382428693,1.0232137957415144,0.5042400124214497,1.0413978091263705,0.4176180325156577,0.38316338090935687,1.0448508342483738,1252.884,686.536,972.736,379.291,1342.368,675.413,-1229.603,-605.343,-976.342,-346.927,-1299.924,-590.162,2536.35,0.0,2491.57,-120.0,2536.39,120.0,2433.17,-2.5,2472.67,-121.8,2409.65,117.7,563.27,-28.73,419.04,-141.31,592.459,93.27,563.271,151.27,419.041,38.69,592.459,-86.73
0.3468481220768715,0.15667606391093758,0.3340373030546535,0.15960842395517405,0.15124973173042036,0.33486614951371907,1.009657348557971,0.500653354841041,1.0463202972383026,0.42066311341706764,0.3836021500674822,1.0272476884024102,1251.786,683.609,972.648,378.824,1341.191,669.678,-1229.927,-603.899,-975.867,-345.913,-1300.267,-588.109,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2436.6,-2.5,2471.38,-121.8,2414.57,117.8,562.336,-28.65,418.939,-141.29,591.03,93.45,562.337,151.35,418.94,38.71,591.03,-86.55
0.34966405139066675,0.15611995499610123,0.34304126423581566,0.15800953924937106,0.15342635922270953,0.33859051842403687,1.026296187954522,0.49621175700237835,1.0353967286236758,0.4189440874161454,0.3866076284985811,1.0504127433995794,1251.965,687.573,973.322,379.861,1341.656,675.099,-1229.762,-605.381,-975.537,-347.842,-1300.433,-589.89,2536.35,0.0,2491.57,-120.0,2536.39,120.0,2433.98,-2.6,2469.81,-121.7,2411.49,117.7,563.149,-28.79,419.343,-141.33,592.152,93.27,563.15,151.21,419.343,38.67,592.153,-86.73
0.3499301266017189,0.15508824242896974,0.3405902362512479,0.1579093401874774,0.15337257119014647,0.3368505949551073,1.0131127250948906,0.49929567447805007,1.0539584088864298,0.4226961028203356,0.3786912269679149,1.0196624004468562,1252.236,684.065,972.851,379.334,1341.836,669.459,-1230.149,-604.043,-975.942,-345.867,-1300.056,-588.362,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2436.02,-2.5,2470.63,-121.8,2413.65,117.8,562.578,-28.66,419.09,-141.31,591.219,93.47,562.579,151.34,419.09,38.69,591.219,-86.53
0.3451589147720438,0.15528181112169953,0.3431223500971093,0.157933264200649,0.15367841159682058,0.3389861502632069,1.0176664671726576,0.504019734652656,1.0443031752359628,0.42592555132580967,0.37781970536261394,1.0357892108375752,1251.607,684.518,972.526,378.891,1342.242,672.516,-1230.142,-604.294,-975.969,-346.276,-1299.604,-589.195,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2436.77,-2.5,2472.11,-121.8,2410.75,117.8,562.446,-28.69,418.903,-141.3,591.901,93.37,562.447,151.31,418.904,38.7,591.902,-86.63
0.34082751212680906,0.1580421626818011,0.34013142443431016,0.152652068507896,0.15454744673938905,0.3383524533333182,0.9982560144551503,0.4969574838046493,1.0623467120046295,0.4209725272636448,0.38010154336216945,1.042378422042383,1251.35,681.48,972.689,380.413,1341.895,674.448,-1230.395,-603.999,-975.626,-346.397,-1299.639,-589.178,2536.36,0.0,2491.57,-120.0,2536.39,120.0,2439.82,-2.4,2469.77,-121.8,2409.9,117.7,561.783,-28.59,419.186,-141.37,592.121,93.3,561.784,151.41,419.187,38.63,592.122,-86.7
0.34914807303988976,0.15565264309256552,0.3373207243358644,0.15845652122793008,0.15268461942497089,0.3405005217620427,1.0093346691447944,0.49875651738722715,1.0391196073394868,0.4355987084597798,0.3875359199116512,1.0473795096640963,1251.293,682.103,973.04,378.628,1342.964,672.697,-1230.986,-603.498,-975.59,-346.624,-1299.763,-588.961,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2439.95,-2.5,2470.63,-121.7,2409.66,117.8,561.881,-28.61,419.057,-141.27,592.188,93.38,561.881,151.39,419.057,38.73,592.189,-86.62
0.34686952938555127,0.15417992176963827,0.33197770309571023,0.1597071510682513,0.15349944493120832,0.33839559729054275,1.0307444175672047,0.5036022332835751,1.0395929985149572,0.4213041767422951,0.3822927670296737,1.0336416262567,1251.73,687.563,972.342,378.518,1341.482,671.938,-1229.502,-604.957,-976.185,-346.441,-1299.96,-589.297,2536.35,0.0,2491.57,-120.0,2536.4,120.0,2433.59,-2.6,2473.46,-121.7,2412.88,117.8,563.066,-28.79,418.78,-141.28,591.532,93.38,563.067,151.21,418.781,38.72,591.532,-86.62
0.3525224170618356,0.15124276582273022,0.3352936803014237,0.158470679708522,0.15280053745120387,0.341478367063781,1.0255010978072288,0.5000761386275636,1.031090285973125,0.42457219359897896,0.38516108584327596,1.0487366834705827,1252.294,687.03,973.011,378.575,1342.493,674.536,-1229.918,-604.956,-975.996,-347.317,-1300.115,-589.888,2536.35,0.0,2491.57,-120.0,2536.39,120.0,2433.85,-2.6,2472.21,-121.7,2410.2,117.7,563.16,-28.76,419.039,-141.27,592.347,93.31,563.16,151.24,419.039,38.73,592.348,-86.69
0.34840773233940003,0.1558177991710761,0.33625143380219236,0.15950222877181688,0.1536226383841012,0.34120851445355493,1.0329012373520086,0.49774393173187714,1.0379452019956519,0.4303919322085432,0.38242311798979967,1.0372141626914722,1251.223,686.85,972.774,379.133,1342.498,672.359,-1230.383,-604.705,-975.832,-346.829,-1299.607,-589.624,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2436.14,-2.6,2471.49,-121.7,2410.8,117.8,562.755,-28.78,419.031,-141.31,591.964,93.38,562.756,151.22,419.032,38.69,591.964,-86.62
0.34964434933064137,0.15384859877532453,0.34017116804528585,0.15661781485922904,0.15214383554382727,0.33505708855294,1.0280518230287008,0.5050368944360417,1.0411311220757247,0.42665593082434133,0.3831089427590538,1.036222332241493,1252.11,686.232,972.768,378.74,1341.989,672.142,-1229.842,-604.707,-976.004,-346.587,-1300.072,-589.216,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2434.46,-2.6,2472.04,-121.7,2412.12,117.8,562.945,-28.74,418.972,-141.29,591.746,93.38,562.945,151.26,418.972,38.71,591.747,-86.62
0.3489285529911003,0.15478091928246493,0.33899254079440894,0.15633825862474948,0.15183153191257884,0.338238203368382,1.0211070231466617,0.5061610300794445,1.0542274822979576,0.42246165314307904,0.3871095382517648,1.0269198903835086,1252.574,685.225,972.931,379.075,1341.841,670.387,-1229.851,-604.459,-976.006,-346.181,-1300.307,-588.718,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2434.41,-2.5,2471.07,-121.8,2413.61,117.8,562.914,-28.69,419.081,-141.3,591.384,93.44,562.915,151.31,419.082,38.7,591.385,-86.56
0.34754281305646295,0.15425504748966462,0.3373140679290343,0.1581380583221922,0.1530154717094521,0.33994829292958056,1.0372904197153312,0.5004051726919317,1.0383693308243613,0.418738537737465,0.3886718401535187,1.0297826864889459,1252.144,688.831,973.11,379.036,1341.544,671.294,-1229.614,-605.255,-975.823,-347.111,-1300.522,-589.293,2536.35,0.0,2491.57,-120.0,2536.4,120.0,2432.34,-2.6,2471.04,-121.7,2414.11,117.8,563.45,-28.83,419.143,-141.29,591.44,93.4,563.451,151.17,419.143,38.71,591.44,-86.6
0.3459686434626523,0.15533826309282828,0.33621692669548714,0.15593947892006424,0.1544800786356241,0.3398995849607521,1.0420917348527223,0.49439483371764864,1.036827872808619,0.4285480357007009,0.38554517937826177,1.0421015892499417,1251.03,688.53,973.006,379.677,1342.308,673.975,-1230.264,-605.287,-975.61,-347.563,-1299.799,-590.159,2536.35,0.0,2491.57,-120.0,2536.39,120.0,2435.31,-2.6,2470.6,-121.7,2410.58,117.7,563.008,-28.84,419.198,-141.33,592.183,93.32,563.009,151.16,419.198,38.67,592.184,-86.68
0.3511962545941847,0.15870175052397392,0.33867522522855475,0.15670491593667518,0.1528804372488444,0.34529193711256095,1.012186625565264,0.501241073262104,1.0465955333796768,0.4325976819035496,0.38591552197316714,1.030699409740522,1252.137,682.221,973.059,378.802,1343.348,670.735,-1230.988,-603.558,-975.947,-346.031,-1299.677,-588.812,2536.36,0.0,2491.57,-120.0,2536.4,120.0,2438.63,-2.5,2470.77,-121.8,2410.29,117.8,562.195,-28.6,419.09,-141.28,591.977,93.45,562.196,151.4,419.09,38.72,591.978,-86.55
